"","anio","entidad","mes","incidencia","poblacion","tasa_incidencia","fecha"
"1076",2017,"República Mexicana","Agosto",15997,124041731,12.896466270694,2017-08-31
"1077",2017,"República Mexicana","Septiembre",14767,124041731,11.9048645008026,2017-09-30
"1078",2017,"República Mexicana","Octubre",15225,124041731,12.2740950785345,2017-10-31
"1079",2017,"República Mexicana","Noviembre",13761,124041731,11.0938471182734,2017-11-30
"1080",2017,"República Mexicana","Diciembre",11736,124041731,9.4613320093058,2017-12-31
"1081",2017,"San Luis Potosí","Enero",497,2803692,17.7266261771978,2017-01-31
"1082",2017,"San Luis Potosí","Febrero",496,2803692,17.690958921308,2017-02-28
"1083",2017,"San Luis Potosí","Marzo",515,2803692,18.368636783213,2017-03-31
"1084",2017,"San Luis Potosí","Abril",461,2803692,16.4426049651674,2017-04-30
"1085",2017,"San Luis Potosí","Mayo",550,2803692,19.6169907393537,2017-05-31
"1086",2017,"San Luis Potosí","Junio",480,2803692,17.1202828270723,2017-06-30
"1087",2017,"San Luis Potosí","Julio",407,2803692,14.5165731471217,2017-07-31
"1088",2017,"San Luis Potosí","Agosto",489,2803692,17.4412881300799,2017-08-31
"1089",2017,"San Luis Potosí","Septiembre",491,2803692,17.5126226418594,2017-09-30
"1090",2017,"San Luis Potosí","Octubre",513,2803692,18.2973022714335,2017-10-31
"1091",2017,"San Luis Potosí","Noviembre",448,2803692,15.9789306386008,2017-11-30
"1092",2017,"San Luis Potosí","Diciembre",376,2803692,13.41088821454,2017-12-31
"1093",2017,"Sinaloa","Enero",157,3077430,5.10165950159711,2017-01-31
"1094",2017,"Sinaloa","Febrero",148,3077430,4.80920768303422,2017-02-28
"1095",2017,"Sinaloa","Marzo",185,3077430,6.01150960379278,2017-03-31
"1096",2017,"Sinaloa","Abril",180,3077430,5.84903637125784,2017-04-30
"1097",2017,"Sinaloa","Mayo",274,3077430,8.90353314291471,2017-05-31
"1098",2017,"Sinaloa","Junio",300,3077430,9.74839395209639,2017-06-30
"1099",2017,"Sinaloa","Julio",225,3077430,7.31129546407229,2017-07-31
"1100",2017,"Sinaloa","Agosto",230,3077430,7.47376869660723,2017-08-31
"1101",2017,"Sinaloa","Septiembre",214,3077430,6.95385435249543,2017-09-30
"1102",2017,"Sinaloa","Octubre",298,3077430,9.68340465908242,2017-10-31
"1103",2017,"Sinaloa","Noviembre",236,3077430,7.66873657564916,2017-11-30
"1104",2017,"Sinaloa","Diciembre",165,3077430,5.36161667365302,2017-12-31
"1105",2017,"Sonora","Enero",251,2961810,8.47454765835756,2017-01-31
"1106",2017,"Sonora","Febrero",240,2961810,8.10315313946539,2017-02-28
"1107",2017,"Sonora","Marzo",310,2961810,10.4665728051428,2017-03-31
"1108",2017,"Sonora","Abril",184,2961810,6.21241740692347,2017-04-30
"1109",2017,"Sonora","Mayo",236,2961810,7.96810058714097,2017-05-31
"1110",2017,"Sonora","Junio",199,2961810,6.71886447814006,2017-06-30
"1111",2017,"Sonora","Julio",167,2961810,5.63844405954467,2017-07-31
"1112",2017,"Sonora","Agosto",211,2961810,7.12402213511333,2017-08-31
"1113",2017,"Sonora","Septiembre",172,2961810,5.8072597499502,2017-09-30
"1114",2017,"Sonora","Octubre",210,2961810,7.09025899703222,2017-10-31
"1115",2017,"Sonora","Noviembre",122,2961810,4.11910284589491,2017-11-30
"1116",2017,"Sonora","Diciembre",126,2961810,4.25415539821933,2017-12-31
"1117",2017,"Tabasco","Enero",490,2486932,19.7029914770488,2017-01-31
"1118",2017,"Tabasco","Febrero",519,2486932,20.8690868909966,2017-02-28
"1119",2017,"Tabasco","Marzo",597,2486932,24.0054814526493,2017-03-31
"1120",2017,"Tabasco","Abril",599,2486932,24.085901826025,2017-04-30
"1121",2017,"Tabasco","Mayo",681,2486932,27.3831371344291,2017-05-31
"1122",2017,"Tabasco","Junio",582,2486932,23.4023286523315,2017-06-30
"1123",2017,"Tabasco","Julio",598,2486932,24.0456916393371,2017-07-31
"1124",2017,"Tabasco","Agosto",550,2486932,22.1156026783201,2017-08-31
"1125",2017,"Tabasco","Septiembre",563,2486932,22.6383351052622,2017-09-30
"1126",2017,"Tabasco","Octubre",555,2486932,22.3166536117594,2017-10-31
"1127",2017,"Tabasco","Noviembre",445,2486932,17.8935330760954,2017-11-30
"1128",2017,"Tabasco","Diciembre",417,2486932,16.7676478488354,2017-12-31
"1129",2017,"Tamaulipas","Enero",532,3559268,14.9468935747463,2017-01-31
"1130",2017,"Tamaulipas","Febrero",571,3559268,16.0426244946995,2017-02-28
"1131",2017,"Tamaulipas","Marzo",679,3559268,19.0769562730314,2017-03-31
"1132",2017,"Tamaulipas","Abril",621,3559268,17.4474077254087,2017-04-30
"1133",2017,"Tamaulipas","Mayo",753,3559268,21.1560354544811,2017-05-31
"1134",2017,"Tamaulipas","Junio",711,3559268,19.9760175406853,2017-06-30
"1135",2017,"Tamaulipas","Julio",598,3559268,16.8012074392825,2017-07-31
"1136",2017,"Tamaulipas","Agosto",646,3559268,18.1497993407633,2017-08-31
"1137",2017,"Tamaulipas","Septiembre",558,3559268,15.6773808547151,2017-09-30
"1138",2017,"Tamaulipas","Octubre",500,3559268,14.0478323070924,2017-10-31
"1139",2017,"Tamaulipas","Noviembre",455,3559268,12.783527399454,2017-11-30
"1140",2017,"Tamaulipas","Diciembre",406,3559268,11.406839833359,2017-12-31
"1141",2017,"Tlaxcala","Enero",0,1331372,0,2017-01-31
"1142",2017,"Tlaxcala","Febrero",1,1331372,0.0751104875271524,2017-02-28
"1143",2017,"Tlaxcala","Marzo",1,1331372,0.0751104875271524,2017-03-31
"1144",2017,"Tlaxcala","Abril",0,1331372,0,2017-04-30
"1145",2017,"Tlaxcala","Mayo",0,1331372,0,2017-05-31
"1146",2017,"Tlaxcala","Junio",0,1331372,0,2017-06-30
"1147",2017,"Tlaxcala","Julio",0,1331372,0,2017-07-31
"1148",2017,"Tlaxcala","Agosto",2,1331372,0.150220975054305,2017-08-31
"1149",2017,"Tlaxcala","Septiembre",3,1331372,0.225331462581457,2017-09-30
"1150",2017,"Tlaxcala","Octubre",0,1331372,0,2017-10-31
"1151",2017,"Tlaxcala","Noviembre",8,1331372,0.600883900217219,2017-11-30
"1152",2017,"Tlaxcala","Diciembre",9,1331372,0.675994387744372,2017-12-31
"1153",2017,"Veracruz de Ignacio de la Llave","Enero",506,8376971,6.04036948438762,2017-01-31
"1154",2017,"Veracruz de Ignacio de la Llave","Febrero",501,8376971,5.98068203888971,2017-02-28
"1155",2017,"Veracruz de Ignacio de la Llave","Marzo",593,8376971,7.0789310360511,2017-03-31
"1156",2017,"Veracruz de Ignacio de la Llave","Abril",577,8376971,6.88793121045781,2017-04-30
"1157",2017,"Veracruz de Ignacio de la Llave","Mayo",613,8376971,7.3176808180427,2017-05-31
"1158",2017,"Veracruz de Ignacio de la Llave","Junio",626,8376971,7.47286817633725,2017-06-30
"1159",2017,"Veracruz de Ignacio de la Llave","Julio",539,8376971,6.43430662467376,2017-07-31
"1160",2017,"Veracruz de Ignacio de la Llave","Agosto",573,8376971,6.84018125405949,2017-08-31
"1161",2017,"Veracruz de Ignacio de la Llave","Septiembre",545,8376971,6.50593155927125,2017-09-30
"1162",2017,"Veracruz de Ignacio de la Llave","Octubre",568,8376971,6.78049380856159,2017-10-31
"1163",2017,"Veracruz de Ignacio de la Llave","Noviembre",412,8376971,4.91824550902707,2017-11-30
"1164",2017,"Veracruz de Ignacio de la Llave","Diciembre",273,8376971,3.25893452418541,2017-12-31
"1165",2017,"Yucatán","Enero",187,2182255,8.56911772455556,2017-01-31
"1166",2017,"Yucatán","Febrero",209,2182255,9.5772492215621,2017-02-28
"1167",2017,"Yucatán","Marzo",247,2182255,11.3185672618461,2017-03-31
"1168",2017,"Yucatán","Abril",260,2182255,11.9142813282591,2017-04-30
"1169",2017,"Yucatán","Mayo",270,2182255,12.3725229178075,2017-05-31
"1170",2017,"Yucatán","Junio",246,2182255,11.2727431028913,2017-06-30
"1171",2017,"Yucatán","Julio",233,2182255,10.6770290364783,2017-07-31
"1172",2017,"Yucatán","Agosto",211,2182255,9.66889753947178,2017-08-31
"1173",2017,"Yucatán","Septiembre",220,2182255,10.0813149700654,2017-09-30
"1174",2017,"Yucatán","Octubre",226,2182255,10.3562599237944,2017-10-31
"1175",2017,"Yucatán","Noviembre",197,2182255,9.02735931410399,2017-11-30
"1176",2017,"Yucatán","Diciembre",164,2182255,7.51516206859418,2017-12-31
"1177",2017,"Zacatecas","Enero",90,1629789,5.52218722791723,2017-01-31
"1178",2017,"Zacatecas","Febrero",133,1629789,8.16056557014435,2017-02-28
"1179",2017,"Zacatecas","Marzo",120,1629789,7.36291630388965,2017-03-31
"1180",2017,"Zacatecas","Abril",103,1629789,6.31983649417194,2017-04-30
"1181",2017,"Zacatecas","Mayo",146,1629789,8.95821483639907,2017-05-31
"1182",2017,"Zacatecas","Junio",167,1629789,10.2467251895798,2017-06-30
"1183",2017,"Zacatecas","Julio",135,1629789,8.28328084187585,2017-07-31
"1184",2017,"Zacatecas","Agosto",156,1629789,9.57179119505654,2017-08-31
"1185",2017,"Zacatecas","Septiembre",141,1629789,8.65142665707033,2017-09-30
"1186",2017,"Zacatecas","Octubre",155,1629789,9.51043355919079,2017-10-31
"1187",2017,"Zacatecas","Noviembre",134,1629789,8.2219232060101,2017-11-30
"1188",2017,"Zacatecas","Diciembre",130,1629789,7.97649266254711,2017-12-31
"1189",2018,"Aguascalientes","Enero",86,1395794,6.16136765167353,2018-01-31
"1190",2018,"Aguascalientes","Febrero",96,1395794,6.87780575070533,2018-02-28
"1191",2018,"Aguascalientes","Marzo",118,1395794,8.4539695685753,2018-03-31
"1192",2018,"Aguascalientes","Abril",134,1395794,9.60027052702619,2018-04-30
"1193",2018,"Aguascalientes","Mayo",170,1395794,12.1794476835407,2018-05-31
"1194",2018,"Aguascalientes","Junio",108,1395794,7.7375314695435,2018-06-30
"1195",2018,"Aguascalientes","Julio",148,1395794,10.6032838656707,2018-07-31
"1196",2018,"Aguascalientes","Agosto",167,1395794,11.9645162538312,2018-08-31
"1197",2018,"Aguascalientes","Septiembre",133,1395794,9.52862671712301,2018-09-30
"1198",2018,"Aguascalientes","Octubre",158,1395794,11.3197219647025,2018-10-31
"1199",2018,"Aguascalientes","Noviembre",152,1395794,10.8898591052834,2018-11-30
"1200",2018,"Aguascalientes","Diciembre",140,1395794,10.0301333864453,2018-12-31
"1201",2018,"Baja California","Enero",679,3521242,19.2829689069936,2018-01-31
"1202",2018,"Baja California","Febrero",642,3521242,18.2322032964505,2018-02-28
"1203",2018,"Baja California","Marzo",729,3521242,20.7029224347546,2018-03-31
"1204",2018,"Baja California","Abril",824,3521242,23.4008341375003,2018-04-30
"1205",2018,"Baja California","Mayo",954,3521242,27.0927133096788,2018-05-31
"1206",2018,"Baja California","Junio",964,3521242,27.376704015231,2018-06-30
"1207",2018,"Baja California","Julio",999,3521242,28.3706714846636,2018-07-31
"1208",2018,"Baja California","Agosto",984,3521242,27.9446854263354,2018-08-31
"1209",2018,"Baja California","Septiembre",863,3521242,24.5083978891539,2018-09-30
"1210",2018,"Baja California","Octubre",891,3521242,25.3035718647,2018-10-31
"1211",2018,"Baja California","Noviembre",729,3521242,20.7029224347546,2018-11-30
"1212",2018,"Baja California","Diciembre",646,3521242,18.3457995786714,2018-12-31
"1213",2018,"Baja California Sur","Enero",148,771294,19.18853251808,2018-01-31
"1214",2018,"Baja California Sur","Febrero",147,771294,19.0588802713362,2018-02-28
"1215",2018,"Baja California Sur","Marzo",198,771294,25.6711448552692,2018-03-31
"1216",2018,"Baja California Sur","Abril",160,771294,20.7443594790054,2018-04-30
"1217",2018,"Baja California Sur","Mayo",187,771294,24.2449701410876,2018-05-31
"1218",2018,"Baja California Sur","Junio",191,771294,24.7635791280627,2018-06-30
"1219",2018,"Baja California Sur","Julio",194,771294,25.1525358682941,2018-07-31
"1220",2018,"Baja California Sur","Agosto",167,771294,21.6519252062119,2018-08-31
"1221",2018,"Baja California Sur","Septiembre",154,771294,19.9664459985427,2018-09-30
"1222",2018,"Baja California Sur","Octubre",240,771294,31.1165392185081,2018-10-31
"1223",2018,"Baja California Sur","Noviembre",167,771294,21.6519252062119,2018-11-30
"1224",2018,"Baja California Sur","Diciembre",157,771294,20.3554027387741,2018-12-31
"1225",2018,"Campeche","Enero",4,967319,0.41351405275819,2018-01-31
"1226",2018,"Campeche","Febrero",6,967319,0.620271079137286,2018-02-28
"1227",2018,"Campeche","Marzo",4,967319,0.41351405275819,2018-03-31
"1228",2018,"Campeche","Abril",3,967319,0.310135539568643,2018-04-30
"1229",2018,"Campeche","Mayo",4,967319,0.41351405275819,2018-05-31
"1230",2018,"Campeche","Junio",12,967319,1.24054215827457,2018-06-30
"1231",2018,"Campeche","Julio",2,967319,0.206757026379095,2018-07-31
"1232",2018,"Campeche","Agosto",4,967319,0.41351405275819,2018-08-31
"1233",2018,"Campeche","Septiembre",4,967319,0.41351405275819,2018-09-30
"1234",2018,"Campeche","Octubre",5,967319,0.516892565947738,2018-10-31
"1235",2018,"Campeche","Noviembre",1,967319,0.103378513189548,2018-11-30
"1236",2018,"Campeche","Diciembre",3,967319,0.310135539568643,2018-12-31
"1237",2018,"Chiapas","Enero",545,5563869,9.79534205424319,2018-01-31
"1238",2018,"Chiapas","Febrero",541,5563869,9.72344963549645,2018-02-28
"1239",2018,"Chiapas","Marzo",719,5563869,12.9226622697263,2018-03-31
"1240",2018,"Chiapas","Abril",544,5563869,9.77736894955651,2018-04-30
"1241",2018,"Chiapas","Mayo",505,5563869,9.0764178667758,2018-05-31
"1242",2018,"Chiapas","Junio",499,5563869,8.96857923865569,2018-06-30
"1243",2018,"Chiapas","Julio",487,5563869,8.75290198241547,2018-07-31
"1244",2018,"Chiapas","Agosto",453,5563869,8.14181642306819,2018-08-31
"1245",2018,"Chiapas","Septiembre",462,5563869,8.30357436524836,2018-09-30
"1246",2018,"Chiapas","Octubre",416,5563869,7.47681154966086,2018-10-31
"1247",2018,"Chiapas","Noviembre",432,5563869,7.76438122464781,2018-11-30
"1248",2018,"Chiapas","Diciembre",429,5563869,7.71046191058776,2018-12-31
"1249",2018,"Chihuahua","Enero",827,3727984,22.1835716033116,2018-01-31
"1250",2018,"Chihuahua","Febrero",788,3727984,21.1374297743767,2018-02-28
"1251",2018,"Chihuahua","Marzo",1004,3727984,26.9314460577084,2018-03-31
"1252",2018,"Chihuahua","Abril",1045,3727984,28.031236185563,2018-04-30
"1253",2018,"Chihuahua","Mayo",1155,3727984,30.9818926261486,2018-05-31
"1254",2018,"Chihuahua","Junio",1062,3727984,28.4872467263808,2018-06-30
"1255",2018,"Chihuahua","Julio",1048,3727984,28.1117086339426,2018-07-31
"1256",2018,"Chihuahua","Agosto",995,3727984,26.6900287125696,2018-08-31
"1257",2018,"Chihuahua","Septiembre",998,3727984,26.7705011609492,2018-09-30
"1258",2018,"Chihuahua","Octubre",871,3727984,23.3638341795458,2018-10-31
"1259",2018,"Chihuahua","Noviembre",720,3727984,19.3133876111056,2018-11-30
"1260",2018,"Chihuahua","Diciembre",714,3727984,19.1524427143464,2018-12-31
"1261",2018,"Ciudad de México","Enero",1449,9041395,16.0262879787909,2018-01-31
"1262",2018,"Ciudad de México","Febrero",1532,9041395,16.9442879113234,2018-02-28
"1263",2018,"Ciudad de México","Marzo",1769,9041395,19.5655648271091,2018-03-31
"1264",2018,"Ciudad de México","Abril",1877,9041395,20.7600707634165,2018-04-30
"1265",2018,"Ciudad de México","Mayo",1892,9041395,20.9259743656814,2018-05-31
"1266",2018,"Ciudad de México","Junio",1655,9041395,18.3046974498957,2018-06-30
"1267",2018,"Ciudad de México","Julio",1744,9041395,19.2890588233342,2018-07-31
"1268",2018,"Ciudad de México","Agosto",1581,9041395,17.4862396787221,2018-08-31
"1269",2018,"Ciudad de México","Septiembre",1673,9041395,18.5037817726136,2018-09-30
"1270",2018,"Ciudad de México","Octubre",1676,9041395,18.5369624930666,2018-10-31
"1271",2018,"Ciudad de México","Noviembre",1570,9041395,17.3645770370612,2018-11-30
"1272",2018,"Ciudad de México","Diciembre",1513,9041395,16.7341433484545,2018-12-31
"1273",2018,"Coahuila de Zaragoza","Enero",519,3132017,16.5707912824228,2018-01-31
"1274",2018,"Coahuila de Zaragoza","Febrero",712,3132017,22.7329545146147,2018-02-28
"1275",2018,"Coahuila de Zaragoza","Marzo",959,3132017,30.6192463195442,2018-03-31
"1276",2018,"Coahuila de Zaragoza","Abril",818,3132017,26.1173550462849,2018-04-30
"1277",2018,"Coahuila de Zaragoza","Mayo",1159,3132017,37.004907700054,2018-05-31
"1278",2018,"Coahuila de Zaragoza","Junio",1111,3132017,35.4723489687317,2018-06-30
"1279",2018,"Coahuila de Zaragoza","Julio",693,3132017,22.1263166834663,2018-07-31
"1280",2018,"Coahuila de Zaragoza","Agosto",1007,3132017,32.1518050508666,2018-08-31
"1281",2018,"Coahuila de Zaragoza","Septiembre",728,3132017,23.2438074250555,2018-09-30
"1282",2018,"Coahuila de Zaragoza","Octubre",662,3132017,21.1365391694873,2018-10-31
"1283",2018,"Coahuila de Zaragoza","Noviembre",771,3132017,24.6167246218651,2018-11-30
"1284",2018,"Coahuila de Zaragoza","Diciembre",652,3132017,20.8172561004618,2018-12-31
"1285",2018,"Colima","Enero",209,760333,27.4879559350969,2018-01-31
"1286",2018,"Colima","Febrero",200,760333,26.3042640527243,2018-02-28
"1287",2018,"Colima","Marzo",240,760333,31.5651168632691,2018-03-31
"1288",2018,"Colima","Abril",224,760333,29.4607757390512,2018-04-30
"1289",2018,"Colima","Mayo",204,760333,26.8303493337788,2018-05-31
"1290",2018,"Colima","Junio",182,760333,23.9368802879791,2018-06-30
"1291",2018,"Colima","Julio",238,760333,31.3020742227419,2018-07-31
"1292",2018,"Colima","Agosto",197,760333,25.9097000919334,2018-08-31
"1293",2018,"Colima","Septiembre",221,760333,29.0662117782603,2018-09-30
"1294",2018,"Colima","Octubre",196,760333,25.7781787716698,2018-10-31
"1295",2018,"Colima","Noviembre",169,760333,22.227103124552,2018-11-30
"1296",2018,"Colima","Diciembre",173,760333,22.7531884056065,2018-12-31
"1297",2018,"Durango","Enero",463,1836460,25.2115483048909,2018-01-31
"1298",2018,"Durango","Febrero",417,1836460,22.7067292508413,2018-02-28
"1299",2018,"Durango","Marzo",539,1836460,29.349945002886,2018-03-31
"1300",2018,"Durango","Abril",533,1836460,29.0232294740969,2018-04-30
"1301",2018,"Durango","Mayo",546,1836460,29.7311131198066,2018-05-31
"1302",2018,"Durango","Junio",595,1836460,32.3992899382508,2018-06-30
"1303",2018,"Durango","Julio",489,1836460,26.6273155963103,2018-07-31
"1304",2018,"Durango","Agosto",481,1836460,26.1916948912582,2018-08-31
"1305",2018,"Durango","Septiembre",405,1836460,22.0532981932631,2018-09-30
"1306",2018,"Durango","Octubre",429,1836460,23.3601603084195,2018-10-31
"1307",2018,"Durango","Noviembre",365,1836460,19.8751946680026,2018-11-30
"1308",2018,"Durango","Diciembre",333,1836460,18.1327118477941,2018-12-31
"1309",2018,"Guanajuato","Enero",772,6117205,12.6201426958881,2018-01-31
"1310",2018,"Guanajuato","Febrero",733,6117205,11.9825966270543,2018-02-28
"1311",2018,"Guanajuato","Marzo",940,6117205,15.3664949924026,2018-03-31
"1312",2018,"Guanajuato","Abril",993,6117205,16.2329037526125,2018-04-30
"1313",2018,"Guanajuato","Mayo",1053,6117205,17.2137438585105,2018-05-31
"1314",2018,"Guanajuato","Junio",804,6117205,13.1432574190337,2018-06-30
"1315",2018,"Guanajuato","Julio",938,6117205,15.333800322206,2018-07-31
"1316",2018,"Guanajuato","Agosto",852,6117205,13.9279295037521,2018-08-31
"1317",2018,"Guanajuato","Septiembre",855,6117205,13.976971509047,2018-09-30
"1318",2018,"Guanajuato","Octubre",933,6117205,15.2520636467145,2018-10-31
"1319",2018,"Guanajuato","Noviembre",762,6117205,12.4566693449051,2018-11-30
"1320",2018,"Guanajuato","Diciembre",721,6117205,11.7864286058747,2018-12-31
"1321",2018,"Guerrero","Enero",206,3629733,5.67534857247076,2018-01-31
"1322",2018,"Guerrero","Febrero",254,3629733,6.99775989032802,2018-02-28
"1323",2018,"Guerrero","Marzo",301,3629733,8.29262097239659,2018-03-31
"1324",2018,"Guerrero","Abril",238,3629733,6.55695611770893,2018-04-30
"1325",2018,"Guerrero","Mayo",217,3629733,5.97840116614638,2018-05-31
"1326",2018,"Guerrero","Junio",194,3629733,5.34474574300644,2018-06-30
"1327",2018,"Guerrero","Julio",252,3629733,6.94265941875063,2018-07-31
"1328",2018,"Guerrero","Agosto",240,3629733,6.61205658928632,2018-08-31
"1329",2018,"Guerrero","Septiembre",215,3629733,5.92330069456899,2018-09-30
"1330",2018,"Guerrero","Octubre",254,3629733,6.99775989032802,2018-10-31
"1331",2018,"Guerrero","Noviembre",214,3629733,5.8957504587803,2018-11-30
"1332",2018,"Guerrero","Diciembre",249,3629733,6.86000871138456,2018-12-31
"1333",2018,"Hidalgo","Enero",351,3014258,11.6446568276505,2018-01-31
"1334",2018,"Hidalgo","Febrero",410,3014258,13.602020795831,2018-02-28
"1335",2018,"Hidalgo","Marzo",437,3014258,14.4977636287272,2018-03-31
"1336",2018,"Hidalgo","Abril",413,3014258,13.7015477772639,2018-04-30
"1337",2018,"Hidalgo","Mayo",487,3014258,16.156546652609,2018-05-31
"1338",2018,"Hidalgo","Junio",491,3014258,16.2892492945196,2018-06-30
"1339",2018,"Hidalgo","Julio",324,3014258,10.7489139947543,2018-07-31
"1340",2018,"Hidalgo","Agosto",542,3014258,17.981207978879,2018-08-31
"1341",2018,"Hidalgo","Septiembre",444,3014258,14.7299932520707,2018-09-30
"1342",2018,"Hidalgo","Octubre",467,3014258,15.4930334430563,2018-10-31
"1343",2018,"Hidalgo","Noviembre",428,3014258,14.1991826844285,2018-11-30
"1344",2018,"Hidalgo","Diciembre",289,3014258,9.58776587803698,2018-12-31
"1345",2018,"Jalisco","Enero",778,8238991,9.44290387014624,2018-01-31
"1346",2018,"Jalisco","Febrero",709,8238991,8.60542267857799,2018-02-28
"1347",2018,"Jalisco","Marzo",845,8238991,10.2561102445676,2018-03-31
"1348",2018,"Jalisco","Abril",883,8238991,10.7173317703588,2018-04-30
"1349",2018,"Jalisco","Mayo",904,8238991,10.9722173504013,2018-05-31
"1350",2018,"Jalisco","Junio",849,8238991,10.3046598788614,2018-06-30
"1351",2018,"Jalisco","Julio",826,8238991,10.025499481672,2018-07-31
"1352",2018,"Jalisco","Agosto",689,8238991,8.36267450710894,2018-08-31
"1353",2018,"Jalisco","Septiembre",647,8238991,7.85290334702393,2018-09-30
"1354",2018,"Jalisco","Octubre",683,8238991,8.28985005566823,2018-10-31
"1355",2018,"Jalisco","Noviembre",529,8238991,6.4206891353565,2018-11-30
"1356",2018,"Jalisco","Diciembre",508,8238991,6.16580355531399,2018-12-31
"1357",2018,"Michoacán de Ocampo","Enero",109,4757482,2.29112795382095,2018-01-31
"1358",2018,"Michoacán de Ocampo","Febrero",82,4757482,1.72360084599374,2018-02-28
"1359",2018,"Michoacán de Ocampo","Marzo",129,4757482,2.71151840406333,2018-03-31
"1360",2018,"Michoacán de Ocampo","Abril",135,4757482,2.83763553913604,2018-04-30
"1361",2018,"Michoacán de Ocampo","Mayo",142,4757482,2.98477219672087,2018-05-31
"1362",2018,"Michoacán de Ocampo","Junio",137,4757482,2.87967458416028,2018-06-30
"1363",2018,"Michoacán de Ocampo","Julio",122,4757482,2.56438174647849,2018-07-31
"1364",2018,"Michoacán de Ocampo","Agosto",90,4757482,1.89175702609069,2018-08-31
"1365",2018,"Michoacán de Ocampo","Septiembre",92,4757482,1.93379607111493,2018-09-30
"1366",2018,"Michoacán de Ocampo","Octubre",102,4757482,2.14399129623612,2018-10-31
"1367",2018,"Michoacán de Ocampo","Noviembre",69,4757482,1.4503470533362,2018-11-30
"1368",2018,"Michoacán de Ocampo","Diciembre",64,4757482,1.3452494407756,2018-12-31
"1369",2018,"Morelos","Enero",396,2000527,19.7947840743964,2018-01-31
"1370",2018,"Morelos","Febrero",423,2000527,21.1444284431052,2018-02-28
"1371",2018,"Morelos","Marzo",477,2000527,23.8437171805229,2018-03-31
"1372",2018,"Morelos","Abril",466,2000527,23.2938620673453,2018-04-30
"1373",2018,"Morelos","Mayo",537,2000527,26.8429268887648,2018-05-31
"1374",2018,"Morelos","Junio",392,2000527,19.5948367605136,2018-06-30
"1375",2018,"Morelos","Julio",454,2000527,22.6940201256969,2018-07-31
"1376",2018,"Morelos","Agosto",371,2000527,18.5451133626289,2018-08-31
"1377",2018,"Morelos","Septiembre",401,2000527,20.0447182167499,2018-09-30
"1378",2018,"Morelos","Octubre",419,2000527,20.9444811292224,2018-10-31
"1379",2018,"Morelos","Noviembre",325,2000527,16.2457192529768,2018-11-30
"1380",2018,"Morelos","Diciembre",292,2000527,14.5961539134438,2018-12-31
"1381",2018,"México","Enero",468,17056666,2.74379529973794,2018-01-31
"1382",2018,"México","Febrero",547,17056666,3.20695732683046,2018-02-28
"1383",2018,"México","Marzo",644,17056666,3.77564994237444,2018-03-31
"1384",2018,"México","Abril",589,17056666,3.45319536655053,2018-04-30
"1385",2018,"México","Mayo",568,17056666,3.3300763466905,2018-05-31
"1386",2018,"México","Junio",557,17056666,3.26558543152572,2018-06-30
"1387",2018,"México","Julio",489,17056666,2.86691431959798,2018-07-31
"1388",2018,"México","Agosto",445,17056666,2.60895065893886,2018-08-31
"1389",2018,"México","Septiembre",510,17056666,2.99003333945802,2018-09-30
"1390",2018,"México","Octubre",704,17056666,4.12741857054597,2018-10-31
"1391",2018,"México","Noviembre",488,17056666,2.86105150912845,2018-11-30
"1392",2018,"México","Diciembre",487,17056666,2.85518869865893,2018-12-31
"1393",2018,"Nayarit","Enero",23,1252363,1.8365282270396,2018-01-31
"1394",2018,"Nayarit","Febrero",35,1252363,2.79471686723418,2018-02-28
"1395",2018,"Nayarit","Marzo",37,1252363,2.95441497393328,2018-03-31
"1396",2018,"Nayarit","Abril",42,1252363,3.35366024068102,2018-04-30
"1397",2018,"Nayarit","Mayo",37,1252363,2.95441497393328,2018-05-31
"1398",2018,"Nayarit","Junio",21,1252363,1.67683012034051,2018-06-30
"1399",2018,"Nayarit","Julio",23,1252363,1.8365282270396,2018-07-31
"1400",2018,"Nayarit","Agosto",29,1252363,2.31562254713689,2018-08-31
"1401",2018,"Nayarit","Septiembre",46,1252363,3.67305645407921,2018-09-30
"1402",2018,"Nayarit","Octubre",35,1252363,2.79471686723418,2018-10-31
"1403",2018,"Nayarit","Noviembre",23,1252363,1.8365282270396,2018-11-30
"1404",2018,"Nayarit","Diciembre",53,1252363,4.23199982752604,2018-12-31
"1405",2018,"Nuevo León","Enero",997,5454848,18.2773195513422,2018-01-31
"1406",2018,"Nuevo León","Febrero",1099,5454848,20.1472158344284,2018-02-28
"1407",2018,"Nuevo León","Marzo",1372,5454848,25.151938239159,2018-03-31
"1408",2018,"Nuevo León","Abril",1347,5454848,24.6936303266379,2018-04-30
"1409",2018,"Nuevo León","Mayo",1574,5454848,28.8550661723296,2018-05-31
"1410",2018,"Nuevo León","Junio",1595,5454848,29.2400448188474,2018-06-30
"1411",2018,"Nuevo León","Julio",1788,5454848,32.7781819035104,2018-07-31
"1412",2018,"Nuevo León","Agosto",1558,5454848,28.5617491083161,2018-08-31
"1413",2018,"Nuevo León","Septiembre",1563,5454848,28.6534106908203,2018-09-30
"1414",2018,"Nuevo León","Octubre",1355,5454848,24.8402888586446,2018-10-31
"1415",2018,"Nuevo León","Noviembre",1130,5454848,20.7155176459546,2018-11-30
"1416",2018,"Nuevo León","Diciembre",1032,5454848,18.9189506288718,2018-12-31
